Mã hàng hóa / HS code	HS code 8 số	Ngày bắt đầu hiệu lực	Ngày kết thúc hiệu lực	Tên hàng hóa tiếng Trung	Thuế suất GTGT/VAT	Thuế suất hoàn thuế xuất khẩu	Unnamed: 7	Unnamed: 8
76152000	76152000	2019-04-01	2100-12-31	铝制卫生器具及其零件	13	13.0	4355-07-26	7341-05-15
76161000	76161000	2019-04-01	2100-12-31	铝钉、螺钉、螺母、垫	13	13.0	4355-07-26	7341-05-15
76169100	76169100	2019-04-01	2100-12-31	铝丝制的布、网、篱及	13	13.0	4355-07-26	7341-05-15
76169910	76169910	2019-04-01	2100-12-31	其他工业用铝制品	13	13.0	4355-07-26	7341-05-15
76169990	76169990	2019-04-01	2100-12-31	其他非工业用铝制品	13	13.0	4355-07-26	7341-05-15
78011000	78011000	2019-04-01	2100-12-31	未锻轧精炼铅	13	0.0	4355-07-26	7341-05-15
78019100	78019100	2019-04-01	2100-12-31	未锻轧铅锑合金	13	0.0	4355-07-26	7341-05-15
78019900	78019900	2019-04-01	2100-12-31	未锻轧的其他铅合金	13	0.0	4355-07-26	7341-05-15
78020000	78020000	2019-04-01	2100-12-31	铅废碎料	13	0.0	4355-07-26	7341-05-15
78041900	78041900	2019-04-01	2100-12-31	铅及铅合金板	13	0.0	4355-07-26	7341-05-15
78042000	78042000	2019-04-01	2100-12-31	铅及铅合金粉末、片状	13	0.0	4355-07-26	7341-05-15
78060010	78060010	2019-04-01	2100-12-31	铅及铅合金条、杆、丝	13	0.0	4355-07-26	7341-05-15
78060090	78060090	2019-04-01	2100-12-31	其他铅制品	13	0.0	4355-07-26	7341-05-15
79011110	79011110	2019-04-01	2100-12-31	含锌量≥99.995%的未	13	0.0	4355-07-26	7341-05-15
79011190	79011190	2019-04-01	2100-12-31	99.99%≤含锌量＜99.9	13	0.0	4355-07-26	7341-05-15
79011200	79011200	2019-04-01	2100-12-31	含锌量＜99.99%的未锻	13	0.0	4355-07-26	7341-05-15
79012000	79012000	2019-04-01	2100-12-31	未锻轧锌合金	13	0.0	4355-07-26	7341-05-15
79020000	79020000	2019-04-01	2100-12-31	锌废碎料	13	0.0	4355-07-26	7341-05-15
79031000	79031000	2019-04-01	2100-12-31	锌末	13	0.0	4355-07-26	7341-05-15
79039000	79039000	2019-04-01	2100-12-31	锌粉及片状粉末	13	0.0	4355-07-26	7341-05-15
79040000	79040000	2019-04-01	2100-12-31	锌及锌合金条、杆、型	13	0.0	4355-07-26	7341-05-15
79050000	79050000	2019-04-01	2100-12-31	锌板、片、带、箔	13	0.0	4355-07-26	7341-05-15
79070020	79070020	2019-04-01	2100-12-31	锌管及锌制管子附件	13	0.0	4355-07-26	7341-05-15
79070030	79070030	2019-04-01	2100-12-31	电池壳体坯料(锌饼)	13	0.0	4355-07-26	7341-05-15
79070090	79070090	2019-04-01	2100-12-31	其他锌制品	13	0.0	4355-07-26	7341-05-15
80011000	80011000	2019-04-01	2100-12-31	未锻轧非合金锡	13	0.0	4355-07-26	7341-05-15
80012010	80012010	2019-04-01	2100-12-31	锡基巴毕脱合金	13	0.0	4355-07-26	7341-05-15
80012021	80012021	2019-04-01	2100-12-31	按重量计含铅量在0.1%	13	0.0	4355-07-26	7341-05-15
80012029	80012029	2019-04-01	2100-12-31	其他焊锡	13	0.0	4355-07-26	7341-05-15
80012090	80012090	2019-04-01	2100-12-31	其他锡合金	13	0.0	4355-07-26	7341-05-15
80020000	80020000	2019-04-01	2100-12-31	锡废碎料	13	0.0	4355-07-26	7341-05-15
80030000	80030000	2019-04-01	2100-12-31	锡及锡合金条、杆、型	13	0.0	4355-07-26	7341-05-15
80070020	80070020	2019-04-01	2100-12-31	锡板、片及带,厚度超	13	0.0	4355-07-26	7341-05-15
80070040	80070040	2019-04-01	2100-12-31	锡管及管子附件	13	0.0	4355-07-26	7341-05-15
80070090	80070090	2019-04-01	2100-12-31	其他锡制品	13	0.0	4355-07-26	7341-05-15
81011000	81011000	2019-04-01	2100-12-31	钨粉	13	0.0	4355-07-26	7341-05-15
81019400	81019400	2019-04-01	2100-12-31	未锻轧钨	13	0.0	4355-07-26	7341-05-15
81019700	81019700	2019-04-01	2100-12-31	钨废碎料	13	0.0	4355-07-26	7341-05-15
81019990	81019990	2019-04-01	2100-12-31	其他钨制品	13	0.0	4355-07-26	7341-05-15
81021000	81021000	2019-04-01	2100-12-31	钼粉	13	0.0	4355-07-26	7341-05-15
81029400	81029400	2019-04-01	2100-12-31	未锻轧钼	13	0.0	4355-07-26	7341-05-15
81029700	81029700	2019-04-01	2100-12-31	钼废碎料	13	0.0	4355-07-26	7341-05-15
81029900	81029900	2019-04-01	2100-12-31	钼制品	13	0.0	4355-07-26	7341-05-15
81032011	81032011	2019-04-01	2100-12-31	松装密度小于2.2g/cm3	13	13.0	4355-07-26	7341-05-15
81032019	81032019	2019-04-01	2100-12-31	其他钽粉	13	0.0	4355-07-26	7341-05-15
81032090	81032090	2019-04-01	2100-12-31	其他未锻轧钽,包括简	13	0.0	4355-07-26	7341-05-15
81033000	81033000	2019-04-01	2100-12-31	钽废碎料	13	0.0	4355-07-26	7341-05-15
81041100	81041100	2019-04-01	2100-12-31	含镁量≥99.8%的未锻	13	0.0	4355-07-26	7341-05-15
81041900	81041900	2019-04-01	2100-12-31	其他未锻轧的镁及镁合	13	0.0	4355-07-26	7341-05-15
81042000	81042000	2019-04-01	2100-12-31	镁废碎料	13	0.0	4355-07-26	7341-05-15
81043000	81043000	2019-04-01	2100-12-31	已分级的镁锉屑、车屑	13	0.0	4355-07-26	7341-05-15
81049010	81049010	2019-04-01	2100-12-31	锻轧镁	13	0.0	4355-07-26	7341-05-15
8104902090	81049020	2019-04-01	2100-12-31	其他镁制品	13	0.0	4355-07-26	7341-05-15
81052010	81052010	2019-04-01	2100-12-31	钴湿法冶炼中间品	13	0.0	4355-07-26	7341-05-15
81052020	81052020	2019-04-01	2100-12-31	未锻轧钴	13	0.0	4355-07-26	7341-05-15
81052090	81052090	2019-04-01	2100-12-31	钴锍及其他钴冶炼时所	13	0.0	4355-07-26	7341-05-15
81059000	81059000	2019-04-01	2100-12-31	其他钴及制品	13	0.0	4355-07-26	7341-05-15
81082021	81082021	2019-04-01	2100-12-31	未锻轧海绵钛	13	0.0	4355-07-26	7341-05-15
81082029	81082029	2019-04-01	2100-12-31	其他未锻轧钛	13	0.0	4355-07-26	7341-05-15
81082030	81082030	2019-04-01	2100-12-31	钛的粉末	13	0.0	4355-07-26	7341-05-15
81083000	81083000	2019-04-01	2100-12-31	钛废碎料	13	0.0	4355-07-26	7341-05-15
81089010	81089010	2019-04-01	2100-12-31	钛条、杆、型材及异型	13	13.0	4355-07-26	7341-05-15
81089020	81089020	2019-04-01	2100-12-31	钛丝	13	13.0	4355-07-26	7341-05-15
81089031	81089031	2019-04-01	2100-12-31	厚度≤0.8毫米钛板、	13	13.0	4355-07-26	7341-05-15
81089032	81089032	2019-04-01	2100-12-31	厚度＞0.8mm钛板、片	13	13.0	4355-07-26	7341-05-15
81089040	81089040	2019-04-01	2100-12-31	钛管	13	13.0	4355-07-26	7341-05-15
81089090	81089090	2019-04-01	2100-12-31	其他钛及钛制品	13	13.0	4355-07-26	7341-05-15
81101010	81101010	2019-04-01	2100-12-31	未锻轧锑	13	0.0	4355-07-26	7341-05-15
81101020	81101020	2019-04-01	2100-12-31	锑粉末	13	0.0	4355-07-26	7341-05-15
81102000	81102000	2019-04-01	2100-12-31	锑废碎料	13	0.0	4355-07-26	7341-05-15
81109000	81109000	2019-04-01	2100-12-31	其他锑及锑制品	13	0.0	4355-07-26	7341-05-15
81110010	81110010	2019-04-01	2100-12-31	未锻轧锰;锰废碎料;粉	13	0.0	4355-07-26	7341-05-15
81110090	81110090	2019-04-01	2100-12-31	其他锰及制品	13	0.0	4355-07-26	7341-05-15
81121200	81121200	2019-04-01	2100-12-31	未锻轧铍、铍粉末	13	0.0	4355-07-26	7341-05-15
81121300	81121300	2019-04-01	2100-12-31	铍废碎料	13	0.0	4355-07-26	7341-05-15
81121900	81121900	2019-04-01	2100-12-31	其他铍及其制品	13	0.0	4355-07-26	7341-05-15
81122100	81122100	2019-04-01	2100-12-31	未锻轧铬;铬粉末	13	0.0	4355-07-26	7341-05-15
81122200	81122200	2019-04-01	2100-12-31	铬废碎料	13	0.0	4355-07-26	7341-05-15
81122900	81122900	2019-04-01	2100-12-31	其他铬及其制品	13	0.0	4355-07-26	7341-05-15
81125100	81125100	2019-04-01	2100-12-31	未锻轧铊;铊粉末	13	0.0	4355-07-26	7341-05-15
81125200	81125200	2019-04-01	2100-12-31	铊废碎料	13	0.0	4355-07-26	7341-05-15
81125900	81125900	2019-04-01	2100-12-31	其他铊及其制品	13	0.0	4355-07-26	7341-05-15
81129210	81129210	2019-04-01	2100-12-31	未锻轧锗	13	0.0	4355-07-26	7341-05-15
81129220	81129220	2019-04-01	2100-12-31	未锻轧钒	13	0.0	4355-07-26	7341-05-15
81129230	81129230	2019-04-01	2100-12-31	未锻轧铟、铟废碎料、	13	0.0	4355-07-26	7341-05-15
81129240	81129240	2019-04-01	2100-12-31	未锻轧铌、铌废碎料、	13	0.0	4355-07-26	7341-05-15
81129290	81129290	2019-04-01	2100-12-31	未锻轧的未列名贱金属	13	0.0	4355-07-26	7341-05-15
81129920	81129920	2019-04-01	2100-12-31	钒及其制品	13	0.0	4355-07-26	7341-05-15
81129930	81129930	2019-04-01	2100-12-31	锻轧的铟及其制品	13	0.0	4355-07-26	7341-05-15
81129940	81129940	2019-04-01	2100-12-31	锻轧的铌及其制品	13	0.0	4355-07-26	7341-05-15
81130010	81130010	2019-04-01	2100-12-31	金属陶瓷颗粒、粉末	13	0.0	4355-07-26	7341-05-15
81130090	81130090	2019-04-01	2100-12-31	其他金属陶瓷及其制品	13	0.0	4355-07-26	7341-05-15
82011000101	82011000	2019-04-01	2100-12-31	按9％征税的含植物性	9	9.0	4355-07-26	7341-05-15
82011000901	82011000	2019-04-01	2100-12-31	按9％征税的其他锹及	9	9.0	4355-07-26	7341-05-15
82013000101	82013000	2019-04-01	2100-12-31	按9％征税的含植物性	9	9.0	4355-07-26	7341-05-15
82013000901	82013000	2019-04-01	2100-12-31	按9％征税的其他镐、	9	9.0	4355-07-26	7341-05-15
82014000101	82014000	2019-04-01	2100-12-31	按9％征税的含植物性	9	9.0	4355-07-26	7341-05-15
82014000901	82014000	2019-04-01	2100-12-31	按9％征税的其他斧子	9	9.0	4355-07-26	7341-05-15
82015000101	82015000	2019-04-01	2100-12-31	按9％征税的含植物性	9	9.0	4355-07-26	7341-05-15
82015000901	82015000	2019-04-01	2100-12-31	按9％征税的其他修枝	9	9.0	4355-07-26	7341-05-15
82019090101	82019090	2019-04-01	2100-12-31	按9％征税的含植物性	9	9.0	4355-07-26	7341-05-15
82019090901	82019090	2019-04-01	2100-12-31	按9％征税的其他农业	9	9.0	4355-07-26	7341-05-15
82021000001	82021000	2019-04-01	2100-12-31	按9％征税的手工锯	9	9.0	4355-07-26	7341-05-15
82022010	82022010	2019-04-01	2100-12-31	双金属带锯条	13	13.0	4355-07-26	7341-05-15
82022090	82022090	2019-04-01	2100-12-31	其他带锯片	13	13.0	4355-07-26	7341-05-15
82023100	82023100	2019-04-01	2100-12-31	带有钢制工作部件的圆	13	13.0	4355-07-26	7341-05-15
82023910	82023910	2019-04-01	2100-12-31	带有天然或合成金刚石	13	13.0	4355-07-26	7341-05-15
82023990	82023990	2019-04-01	2100-12-31	其他圆锯片,包括部件	13	13.0	4355-07-26	7341-05-15
82024000	82024000	2019-04-01	2100-12-31	链锯片	13	13.0	4355-07-26	7341-05-15
82029110	82029110	2019-04-01	2100-12-31	加工金属用的机械锯的	13	13.0	4355-07-26	7341-05-15
82029190	82029190	2019-04-01	2100-12-31	加工金属用的非机械锯	13	13.0	4355-07-26	7341-05-15
82029910	82029910	2019-04-01	2100-12-31	机械锯用的其他锯片	13	13.0	4355-07-26	7341-05-15
82029990	82029990	2019-04-01	2100-12-31	非机械锯用的其他锯片	13	13.0	4355-07-26	7341-05-15
82031000	82031000	2019-04-01	2100-12-31	钢锉、木锉及类似工具	13	13.0	4355-07-26	7341-05-15
82032000	82032000	2019-04-01	2100-12-31	钳子、镊子及类似工具	13	13.0	4355-07-26	7341-05-15
82033000	82033000	2019-04-01	2100-12-31	白铁剪及类似工具	13	13.0	4355-07-26	7341-05-15
82034000	82034000	2019-04-01	2100-12-31	切管器、螺栓切头器、	13	13.0	4355-07-26	7341-05-15
82041100	82041100	2019-04-01	2100-12-31	固定式的手动扳手及板	13	13.0	4355-07-26	7341-05-15
82041200	82041200	2019-04-01	2100-12-31	可调式的手动扳手及板	13	13.0	4355-07-26	7341-05-15
82042000	82042000	2019-04-01	2100-12-31	可互换的扳手套筒	13	13.0	4355-07-26	7341-05-15
82051000	82051000	2019-04-01	2100-12-31	手工钻孔或攻丝工具	13	13.0	4355-07-26	7341-05-15
82052000	82052000	2019-04-01	2100-12-31	手工锤子	13	13.0	4355-07-26	7341-05-15
82053000	82053000	2019-04-01	2100-12-31	木工用刨子、凿子及类	13	13.0	4355-07-26	7341-05-15
82054000	82054000	2019-04-01	2100-12-31	螺丝刀	13	13.0	4355-07-26	7341-05-15
82055100	82055100	2019-04-01	2100-12-31	其他家用手工工具	13	13.0	4355-07-26	7341-05-15
82055900	82055900	2019-04-01	2100-12-31	其他手工工具	13	13.0	4355-07-26	7341-05-15
82056000	82056000	2019-04-01	2100-12-31	喷灯	13	13.0	4355-07-26	7341-05-15
82057000	82057000	2019-04-01	2100-12-31	台钳、夹钳及类似品	13	13.0	4355-07-26	7341-05-15
82059000	82059000	2019-04-01	2100-12-31	其他，包括由本品目项	13	13.0	4355-07-26	7341-05-15
82060000	82060000	2019-04-01	2100-12-31	成套工具组成的零售包	13	13.0	4355-07-26	7341-05-15
82071300	82071300	2019-04-01	2100-12-31	带金属陶瓷工作部件的	13	13.0	4355-07-26	7341-05-15
82071910	82071910	2019-04-01	2100-12-31	带金刚石等工作部件的	13	13.0	4355-07-26	7341-05-15
82071990	82071990	2019-04-01	2100-12-31	带其他材料工作部件的	13	13.0	4355-07-26	7341-05-15
82072010	82072010	2019-04-01	2100-12-31	带金刚石等工作部件的	13	13.0	4355-07-26	7341-05-15
82072090	82072090	2019-04-01	2100-12-31	带其他材料工作部件的	13	13.0	4355-07-26	7341-05-15
82073000	82073000	2019-04-01	2100-12-31	加工税号87.03所列车	13	13.0	4355-07-26	7341-05-15
82074000	82074000	2019-04-01	2100-12-31	攻丝工具	13	13.0	4355-07-26	7341-05-15
82075010	82075010	2019-04-01	2100-12-31	带金刚石等工作部件的	13	13.0	4355-07-26	7341-05-15
82075090	82075090	2019-04-01	2100-12-31	带其他材料工作部件的	13	13.0	4355-07-26	7341-05-15
82076010	82076010	2019-04-01	2100-12-31	带金刚石等工作部件的	13	13.0	4355-07-26	7341-05-15
82076090	82076090	2019-04-01	2100-12-31	带其他材料工作部件的	13	13.0	4355-07-26	7341-05-15
82077010	82077010	2019-04-01	2100-12-31	带有天然或合成金刚石	13	13.0	4355-07-26	7341-05-15
82077090	82077090	2019-04-01	2100-12-31	其他铣削工具	13	13.0	4355-07-26	7341-05-15
82078010	82078010	2019-04-01	2100-12-31	带有天然或合成金刚石	13	13.0	4355-07-26	7341-05-15
82078090	82078090	2019-04-01	2100-12-31	其他车削工具	13	13.0	4355-07-26	7341-05-15
82079010	82079010	2019-04-01	2100-12-31	带金刚石工作部件的其	13	13.0	4355-07-26	7341-05-15
82079090	82079090	2019-04-01	2100-12-31	其他可互换工具	13	13.0	4355-07-26	7341-05-15
82081011	82081011	2019-04-01	2100-12-31	经镀或涂层的硬质合金	13	13.0	4355-07-26	7341-05-15
82081019	82081019	2019-04-01	2100-12-31	其他硬质合金制的金工	13	13.0	4355-07-26	7341-05-15
82081090	82081090	2019-04-01	2100-12-31	其他金工机械用刀及刀	13	13.0	4355-07-26	7341-05-15
82082000	82082000	2019-04-01	2100-12-31	木工机械用刀及刀片	13	13.0	4355-07-26	7341-05-15
82083000	82083000	2019-04-01	2100-12-31	厨房或食品加工机器用	13	13.0	4355-07-26	7341-05-15
82084000001	82084000	2019-04-01	2100-12-31	按9％征税的农、林业	9	9.0	4355-07-26	7341-05-15
82089000	82089000	2019-04-01	2100-12-31	其他机器或机械器具用	13	13.0	4355-07-26	7341-05-15
82090010	82090010	2019-04-01	2100-12-31	未装配的工具用金属陶	13	13.0	4355-07-26	7341-05-15
82090021	82090021	2019-04-01	2100-12-31	未装配的工具用金属陶	13	13.0	4355-07-26	7341-05-15
82090029	82090029	2019-04-01	2100-12-31	其他未装配的工具用金	13	13.0	4355-07-26	7341-05-15
82090030	82090030	2019-04-01	2100-12-31	未装配的工具用金属陶	13	13.0	4355-07-26	7341-05-15
82090090	82090090	2019-04-01	2100-12-31	未装配的工具用金属陶	13	13.0	4355-07-26	7341-05-15
82100000	82100000	2019-04-01	2100-12-31	加工调制食品、饮料用	13	13.0	4355-07-26	7341-05-15
82119300	82119300	2019-04-01	2100-12-31	刃面不固定的刀	13	13.0	4355-07-26	7341-05-15
82119400	82119400	2019-04-01	2100-12-31	品目8211所列刀的刀片	13	13.0	4355-07-26	7341-05-15
82119500	82119500	2019-04-01	2100-12-31	贱金属制的刀柄	13	13.0	4355-07-26	7341-05-15
82159900	82159900	2019-04-01	2100-12-31	其他非成套的厨房或餐	13	13.0	4355-07-26	7341-05-15
83012010	83012010	2019-04-01	2100-12-31	机动车用中央控制门锁	13	13.0	4355-07-26	7341-05-15
83012090	83012090	2019-04-01	2100-12-31	其他机动车用锁	13	13.0	4355-07-26	7341-05-15
83021000	83021000	2019-04-01	2100-12-31	铰链(折叶)	13	13.0	4355-07-26	7341-05-15
83022000	83022000	2019-04-01	2100-12-31	用贱金属做支架的小脚	13	13.0	4355-07-26	7341-05-15
83023000	83023000	2019-04-01	2100-12-31	机车用贱金属附件及架	13	13.0	4355-07-26	7341-05-15
83024100	83024100	2019-04-01	2100-12-31	建筑用贱金属配件及架	13	13.0	4355-07-26	7341-05-15
83024900	83024900	2019-04-01	2100-12-31	其他用贱金属配件及架	13	13.0	4355-07-26	7341-05-15
83025000	83025000	2019-04-01	2100-12-31	帽架,帽钩,托架及类似	13	13.0	4355-07-26	7341-05-15
83026000	83026000	2019-04-01	2100-12-31	自动闭门器	13	13.0	4355-07-26	7341-05-15
83030000	83030000	2019-04-01	2100-12-31	保险箱,柜,保险库的门	13	13.0	4355-07-26	7341-05-15
83062910	83062910	2019-04-01	2100-12-31	景泰蓝雕塑像及其他装	13	13.0	4355-07-26	7341-05-15
83062990	83062990	2019-04-01	2100-12-31	其他雕塑像及其他装饰	13	13.0	4355-07-26	7341-05-15
83063000	83063000	2019-04-01	2100-12-31	相框,画框及类似框架,	13	13.0	4355-07-26	7341-05-15
83071000	83071000	2019-04-01	2100-12-31	钢铁制软管,可有配件	13	13.0	4355-07-26	7341-05-15
83079000	83079000	2019-04-01	2100-12-31	其他贱金属软管,可有	13	13.0	4355-07-26	7341-05-15
83081000	83081000	2019-04-01	2100-12-31	贱金属制钩、环及眼	13	13.0	4355-07-26	7341-05-15
83082000	83082000	2019-04-01	2100-12-31	贱金属制管形铆钉及开	13	13.0	4355-07-26	7341-05-15
83089000	83089000	2019-04-01	2100-12-31	贱金属制珠子及亮晶片	13	13.0	4355-07-26	7341-05-15
83091000	83091000	2019-04-01	2100-12-31	贱金属制冠形瓶塞	13	13.0	4355-07-26	7341-05-15
83099000	83099000	2019-04-01	2100-12-31	盖子、瓶帽、螺口塞封	13	13.0	4355-07-26	7341-05-15
83100000	83100000	2019-04-01	2100-12-31	标志牌,铭牌,号码,字	13	13.0	4355-07-26	7341-05-15
83111000	83111000	2019-04-01	2100-12-31	以焊剂涂面的贱金属电	13	13.0	4355-07-26	7341-05-15
83112000	83112000	2019-04-01	2100-12-31	以焊剂为芯的贱金属制	13	13.0	4355-07-26	7341-05-15
83119000	83119000	2019-04-01	2100-12-31	贱金属粘聚成的丝或条	13	13.0	4355-07-26	7341-05-15
84011000	84011000	2019-04-01	2100-12-31	核反应堆	13	13.0	4355-07-26	7341-05-15
84012000	84012000	2019-04-01	2100-12-31	同位素分离机器、装置	13	13.0	4355-07-26	7341-05-15
84013010	84013010	2019-04-01	2100-12-31	未辐照燃料元件(释热	13	13.0	4355-07-26	7341-05-15
84013090	84013090	2019-04-01	2100-12-31	未辐照燃料元件(释热	13	13.0	4355-07-26	7341-05-15
84014010	84014010	2019-04-01	2100-12-31	核反应堆未辐照相关组	13	13.0	4355-07-26	7341-05-15
84014020	84014020	2019-04-01	2100-12-31	核反应堆堆内构件	13	13.0	4355-07-26	7341-05-15
84014090	84014090	2019-04-01	2100-12-31	其他核反应堆零件	13	13.0	4355-07-26	7341-05-15
84021110	84021110	2019-04-01	2100-12-31	蒸发量≥900吨/时发电	13	13.0	4355-07-26	7341-05-15
84021190	84021190	2019-04-01	2100-12-31	其他蒸发量>45吨/时的	13	13.0	4355-07-26	7341-05-15
84021900	84021900	2019-04-01	2100-12-31	其他蒸汽锅炉	13	13.0	4355-07-26	7341-05-15
84022000	84022000	2019-04-01	2100-12-31	过热水锅炉	13	13.0	4355-07-26	7341-05-15
84029000	84029000	2019-04-01	2100-12-31	蒸汽锅炉及过热水锅炉	13	13.0	4355-07-26	7341-05-15
84031010	84031010	2019-04-01	2100-12-31	家用型热水锅炉	13	13.0	4355-07-26	7341-05-15
84031090	84031090	2019-04-01	2100-12-31	其他集中供暖用的热水	13	13.0	4355-07-26	7341-05-15
84039000	84039000	2019-04-01	2100-12-31	集中供暖用热水锅炉的	13	13.0	4355-07-26	7341-05-15
84041010	84041010	2019-04-01	2100-12-31	蒸汽锅炉、过热水锅炉	13	13.0	4355-07-26	7341-05-15
84041020	84041020	2019-04-01	2100-12-31	集中供暖用热水锅炉的	13	13.0	4355-07-26	7341-05-15
84042000	84042000	2019-04-01	2100-12-31	水及其他蒸汽动力装置	13	13.0	4355-07-26	7341-05-15
84049010	84049010	2019-04-01	2100-12-31	集中供暖热水锅炉辅助	13	13.0	4355-07-26	7341-05-15
84049090	84049090	2019-04-01	2100-12-31	其他辅助设备用零件	13	13.0	4355-07-26	7341-05-15
84051000	84051000	2019-04-01	2100-12-31	煤气、乙炔及类似水解	13	13.0	4355-07-26	7341-05-15
84059000	84059000	2019-04-01	2100-12-31	煤气、乙炔等气体发生	13	13.0	4355-07-26	7341-05-15
84061000	84061000	2019-04-01	2100-12-31	船舶动力用汽轮机	13	13.0	4355-07-26	7341-05-15
84068110	84068110	2019-04-01	2100-12-31	40＜功率≤100兆w的其	13	13.0	4355-07-26	7341-05-15
84068120	84068120	2019-04-01	2100-12-31	100<功率≤350兆w的其	13	13.0	4355-07-26	7341-05-15
84068130	84068130	2019-04-01	2100-12-31	功率超过350兆w的其他	13	13.0	4355-07-26	7341-05-15
84068200	84068200	2019-04-01	2100-12-31	功率不超过40兆w的其	13	13.0	4355-07-26	7341-05-15
84069000	84069000	2019-04-01	2100-12-31	汽轮机用的零件	13	13.0	4355-07-26	7341-05-15
84071010	84071010	2019-04-01	2100-12-31	输出功率≤298kw航空	13	13.0	4355-07-26	7341-05-15
84071020	84071020	2019-04-01	2100-12-31	输出功率＞298kw航空	13	13.0	4355-07-26	7341-05-15
84072100	84072100	2019-04-01	2100-12-31	船舶用舷外点燃式引擎	13	13.0	4355-07-26	7341-05-15
84072900	84072900	2019-04-01	2100-12-31	船舶用其他未列名点燃	13	13.0	4355-07-26	7341-05-15
84073100	84073100	2019-04-01	2100-12-31	排气量≤50cc往复式活	13	13.0	4355-07-26	7341-05-15
84073200	84073200	2019-04-01	2100-12-31	50<排气量≤250cc往复	13	13.0	4355-07-26	7341-05-15
84073300	84073300	2019-04-01	2100-12-31	250<排气量≤1000cc往	13	13.0	4355-07-26	7341-05-15
84073410	84073410	2019-04-01	2100-12-31	1000<排气量≤3000cc	13	13.0	4355-07-26	7341-05-15
84079010	84079010	2019-04-01	2100-12-31	沼气发动机	13	13.0	4355-07-26	7341-05-15
84079090	84079090	2019-04-01	2100-12-31	其他点燃往复或旋转式	13	13.0	4355-07-26	7341-05-15
84081000	84081000	2019-04-01	2100-12-31	船舶用柴油发动机	13	13.0	4355-07-26	7341-05-15
84082010	84082010	2019-04-01	2100-12-31	输出功率≥132.39kw车	13	13.0	4355-07-26	7341-05-15
8408209090	84082090	2019-04-01	2100-12-31	功率<132.39kw其他用	13	13.0	4355-07-26	7341-05-15
84089010	84089010	2019-04-01	2100-12-31	机车用柴油发动机	13	13.0	4355-07-26	7341-05-15
84089091	84089091	2019-04-01	2100-12-31	功率≤14kw其他用柴油	9	9.0	4355-07-26	7341-05-15
8408909220	84089092	2019-04-01	2100-12-31	14<功率<132.39kw的农	13,9	9.0	4355-07-26	7341-05-15
84089092201	84089092	2019-04-01	2100-12-31	油缸数在3缸以下(含),	9	9.0	4355-07-26	7341-05-15
84089092202	84089092	2019-04-01	2100-12-31	油缸数在4缸以上(含),	13	13.0	4355-07-26	7341-05-15
8408909290	84089092	2019-04-01	2100-12-31	14<功率<132.39kw的其	13	13.0	4355-07-26	7341-05-15
84089093	84089093	2019-04-01	2100-12-31	功率≥132.39kw其他用	13	13.0	4355-07-26	7341-05-15
84091000	84091000	2019-04-01	2100-12-31	航空器发动机用零件	13	13.0	4355-07-26	7341-05-15
84099110	84099110	2019-04-01	2100-12-31	船舶用点燃式发动机专	13	13.0	4355-07-26	7341-05-15
84099191	84099191	2019-04-01	2100-12-31	电控燃油喷射装置	13	13.0	4355-07-26	7341-05-15
84099199	84099199	2019-04-01	2100-12-31	其他点燃式活塞内燃发	13	13.0	4355-07-26	7341-05-15
84099910	84099910	2019-04-01	2100-12-31	其他船舶发动机专用零	13	13.0	4355-07-26	7341-05-15
84099920	84099920	2019-04-01	2100-12-31	其他机车发动机专用零	13	13.0	4355-07-26	7341-05-15
84099991	84099991	2019-04-01	2100-12-31	其他功率≥132.39kw发	13	13.0	4355-07-26	7341-05-15
84099999	84099999	2019-04-01	2100-12-31	其他未列名发动机的专	13	13.0	4355-07-26	7341-05-15
84101100	84101100	2019-04-01	2100-12-31	功率≤1千kw的水轮机	13	13.0	4355-07-26	7341-05-15
84101200	84101200	2019-04-01	2100-12-31	功率1千kw-1万kw的水	13	13.0	4355-07-26	7341-05-15
84101310	84101310	2019-04-01	2100-12-31	功率＞3万kw冲击式水	13	13.0	4355-07-26	7341-05-15
84101320	84101320	2019-04-01	2100-12-31	功率＞35000kw贯流水	13	13.0	4355-07-26	7341-05-15
84101330	84101330	2019-04-01	2100-12-31	功率＞200000kw水泵式	13	13.0	4355-07-26	7341-05-15
84101390	84101390	2019-04-01	2100-12-31	功率＞10000kw的其他	13	13.0	4355-07-26	7341-05-15
84109010	84109010	2019-04-01	2100-12-31	水轮机及水轮的调节器	13	13.0	4355-07-26	7341-05-15
84109090	84109090	2019-04-01	2100-12-31	水轮机及水轮的其他零	13	13.0	4355-07-26	7341-05-15
84111110	84111110	2019-04-01	2100-12-31	涡轮风扇发动机推力≤	13	13.0	4355-07-26	7341-05-15
84111190	84111190	2019-04-01	2100-12-31	其他涡轮喷气发动机	13	13.0	4355-07-26	7341-05-15
84111210	84111210	2019-04-01	2100-12-31	涡轮风扇发动机推力>2	13	13.0	4355-07-26	7341-05-15
84111290	84111290	2019-04-01	2100-12-31	推力＞25千牛顿的其他	13	13.0	4355-07-26	7341-05-15
84112100	84112100	2019-04-01	2100-12-31	功率≤1100kw的涡轮螺	13	13.0	4355-07-26	7341-05-15
84112210	84112210	2019-04-01	2100-12-31	1100＜功率≤2238kw涡	13	13.0	4355-07-26	7341-05-15
